,id,cold_sensitivity,user_style,item_type,item_subtype,item_style,item_color,item_warmth,is_waterproof,is_windproof,weather_coldness,is_rain,is_snow,is_windy,liked
11590,11590,medium,outdoor,top,shirt,official,navy,1,0,0,3,1,0,1,0
11591,11591,medium,casual,bottom,trousers,party,green,1,0,0,1,0,0,0,1
11592,11592,medium,street,bottom,trousers,party,purple,1,0,0,2,0,0,1,1
11593,11593,medium,street,outerwear,jeans_jacket,street,grey,2,0,1,1,0,0,0,1
11594,11594,medium,sport,top,cardigan,casual,brown,1,0,0,2,1,0,0,0
11595,11595,medium,street,outerwear,biker_jacket,party,khaki,2,0,1,3,0,1,0,1
11596,11596,medium,sport,bottom,trousers,casual,black,2,0,0,2,0,0,0,1
11597,11597,high,sport,top,tshirt,street,navy,1,0,0,3,1,0,1,0
11598,11598,low,casual,outerwear,trench,official,brown,2,1,0,3,0,0,0,1
11599,11599,medium,official,outerwear,sheepskin_coat,casual,grey,3,0,1,1,1,0,1,0
11600,11600,medium,casual,top,dress,official,white,2,0,0,3,0,0,0,1
11601,11601,low,official,top,turtleneck,casual,beige,2,0,0,3,0,0,0,1
11602,11602,low,sport,bottom,joggers,street,red,2,0,0,4,1,0,1,0
11603,11603,low,official,bottom,skirt,official,navy,2,0,0,4,0,1,0,0
11604,11604,high,outdoor,top,cardigan,casual,beige,1,0,0,2,0,0,1,0
11605,11605,medium,party,bottom,jeans,casual,navy,2,0,0,3,0,1,1,0
11606,11606,medium,official,outerwear,sheepskin_coat,casual,beige,3,0,1,4,0,1,0,1
11607,11607,high,official,bottom,sweatpants,sport,navy,3,0,0,3,0,1,1,0
11608,11608,high,official,outerwear,windbreaker,sport,pink,1,1,1,2,0,0,1,0
11609,11609,low,official,outerwear,fur_coat,party,white,4,0,1,1,1,0,0,0
11610,11610,high,outdoor,top,zip_hoodie,sport,black,3,0,0,1,1,0,1,0
11611,11611,medium,outdoor,outerwear,fur_coat,official,pink,4,0,0,3,0,0,0,0
11612,11612,medium,sport,top,turtleneck,official,brown,2,0,0,3,0,0,0,0
11613,11613,medium,casual,top,jumpsuit,street,black,2,0,0,1,0,0,0,1
11614,11614,medium,official,top,longsleeve,sport,orange,2,0,0,2,0,0,0,0
11615,11615,high,street,top,tank_top,sport,brown,1,0,0,4,1,0,0,0
11616,11616,low,sport,bottom,joggers,street,beige,2,0,0,4,0,0,1,0
11617,11617,medium,official,top,blazer,party,purple,1,0,0,2,0,0,1,0
11618,11618,low,casual,bottom,shorts,casual,red,1,0,0,4,1,0,0,0
11619,11619,high,official,bottom,joggers,sport,navy,2,0,0,2,1,0,1,0
11620,11620,high,outdoor,top,hoodie,outdoor,pink,3,0,0,4,0,1,0,0
11621,11621,medium,outdoor,top,longsleeve,street,orange,1,0,0,2,0,0,1,1
11622,11622,low,casual,top,cardigan,casual,black,2,0,0,3,1,0,0,1
11623,11623,low,street,top,blazer,party,beige,1,0,0,1,1,0,0,0
11624,11624,medium,outdoor,top,tank_top,casual,yellow,1,0,0,1,0,0,0,0
11625,11625,high,street,bottom,sweatpants,street,khaki,3,0,0,4,1,0,1,1
11626,11626,low,party,bottom,shorts,outdoor,green,1,0,0,4,0,0,0,0
11627,11627,high,official,bottom,jeans,street,pink,2,0,0,2,0,0,0,0
11628,11628,medium,street,bottom,sweatpants,street,brown,3,0,0,4,0,0,0,1
11629,11629,medium,outdoor,bottom,joggers,casual,navy,2,0,0,2,0,0,0,1
11630,11630,medium,sport,bottom,shorts,sport,pink,1,0,0,2,1,0,1,1
11631,11631,low,official,outerwear,windbreaker,street,white,1,1,1,1,0,0,0,0
11632,11632,low,sport,top,shirt,party,red,1,0,0,4,0,0,0,0
11633,11633,high,street,bottom,joggers,casual,red,2,0,0,3,0,0,0,1
11634,11634,low,casual,outerwear,fur_coat,party,purple,4,0,1,1,0,0,0,0
11635,11635,high,official,outerwear,bomber,street,black,3,1,0,1,0,0,0,0
11636,11636,high,party,bottom,sweatpants,sport,brown,3,0,0,4,0,1,1,0
11637,11637,medium,sport,top,zip_hoodie,sport,khaki,2,0,0,3,0,0,1,1
11638,11638,low,sport,top,hoodie,street,yellow,2,0,0,3,1,0,0,1
11639,11639,medium,sport,outerwear,trench,official,black,1,1,1,3,0,0,0,0
11640,11640,low,party,top,tshirt,party,grey,1,0,0,3,0,1,0,0
11641,11641,high,sport,top,bodysuit,party,black,1,0,0,2,1,0,0,0
11642,11642,medium,party,bottom,joggers,street,white,2,0,0,1,0,0,0,1
11643,11643,high,official,top,longsleeve,casual,blue,1,0,0,4,1,0,0,0
11644,11644,medium,sport,top,longsleeve,sport,grey,2,0,0,1,0,0,1,1
11645,11645,low,street,bottom,skirt,party,grey,1,0,0,1,1,0,0,1
11646,11646,high,street,bottom,jeans,street,navy,2,0,0,1,1,0,1,1
11647,11647,medium,official,outerwear,fur_coat,party,khaki,4,0,1,4,1,0,1,0
11648,11648,high,party,top,tank_top,casual,navy,1,0,0,2,0,0,1,1
11649,11649,high,party,top,bodysuit,party,beige,1,0,0,1,0,0,0,1
11650,11650,medium,party,outerwear,windbreaker,outdoor,khaki,1,1,1,2,1,0,0,0
11651,11651,high,party,top,dress,party,brown,2,0,0,4,1,0,1,0
11652,11652,low,sport,top,longsleeve,sport,navy,1,0,0,4,0,0,1,0
11653,11653,low,street,outerwear,sheepskin_coat,casual,khaki,3,0,1,4,0,1,0,1
11654,11654,medium,casual,outerwear,bomber,street,multicolor,2,0,1,3,0,1,1,1
11655,11655,high,sport,top,turtleneck,casual,orange,2,0,0,4,0,0,0,0
11656,11656,high,street,top,zip_hoodie,casual,red,3,0,0,2,0,0,0,1
11657,11657,high,outdoor,outerwear,windbreaker,sport,khaki,2,1,1,2,0,0,1,1
11658,11658,low,street,top,cardigan,official,red,1,0,0,2,0,0,1,1
11659,11659,low,sport,bottom,skirt,party,pink,2,0,0,2,0,0,1,1
11660,11660,medium,official,top,zip_hoodie,street,pink,3,0,0,4,1,0,0,0
11661,11661,low,official,top,shirt,casual,navy,1,0,0,3,0,1,0,0
11662,11662,low,official,bottom,jeans,casual,black,2,0,0,1,1,0,1,0
11663,11663,low,sport,bottom,trousers,casual,grey,1,0,0,3,0,1,0,0
11664,11664,low,street,top,cardigan,official,green,1,0,0,2,1,0,0,0
11665,11665,low,party,bottom,jeans,street,black,2,0,0,3,0,0,0,1
11666,11666,high,outdoor,outerwear,fur_coat,party,black,3,0,1,4,0,0,1,0
11667,11667,medium,party,bottom,trousers,official,khaki,2,0,0,1,0,0,0,1
11668,11668,low,casual,top,tshirt,casual,pink,1,0,0,3,1,0,1,0
11669,11669,low,street,top,turtleneck,casual,green,2,0,0,2,1,0,1,1
11670,11670,low,street,top,longsleeve,sport,beige,1,0,0,4,0,1,1,0
11671,11671,medium,party,top,hoodie,outdoor,multicolor,3,0,0,2,1,0,1,0
11672,11672,low,sport,bottom,sweatpants,outdoor,khaki,3,0,0,2,0,0,0,0
11673,11673,medium,casual,outerwear,jacket,casual,brown,3,1,1,2,0,0,0,1
11674,11674,medium,official,outerwear,coat,casual,white,4,0,1,2,0,0,0,0
11675,11675,low,outdoor,bottom,shorts,sport,green,1,0,0,4,0,0,0,0
11676,11676,medium,outdoor,top,blazer,party,purple,1,0,0,3,1,0,0,0
11677,11677,medium,party,bottom,sweatpants,street,white,3,0,0,2,0,0,1,1
11678,11678,low,street,top,hoodie,casual,blue,2,0,0,1,0,0,0,1
11679,11679,high,casual,outerwear,biker_jacket,casual,brown,2,0,0,2,0,0,0,1
11680,11680,medium,sport,top,zip_hoodie,sport,blue,3,0,0,3,0,0,1,1
11681,11681,high,official,top,turtleneck,official,beige,2,0,0,3,1,0,1,1
11682,11682,high,sport,outerwear,puffer,street,khaki,3,1,1,3,1,0,0,1
11683,11683,high,outdoor,bottom,sweatpants,sport,navy,3,0,0,1,1,0,0,0
11684,11684,high,outdoor,top,hoodie,street,purple,3,0,0,1,0,0,1,0
11685,11685,medium,casual,bottom,jeans,street,red,2,0,0,3,0,1,0,1
11686,11686,high,street,top,dress,official,grey,1,0,0,3,0,1,0,0
11687,11687,low,sport,bottom,joggers,street,grey,2,0,0,4,0,1,0,0
11688,11688,high,party,outerwear,bomber,casual,red,2,1,0,4,0,1,0,0
11689,11689,low,official,top,jumpsuit,street,grey,2,0,0,3,0,0,1,1
11690,11690,high,street,bottom,jeans,casual,brown,2,0,0,1,1,0,0,1
11691,11691,medium,casual,top,longsleeve,sport,khaki,1,0,0,2,0,0,0,1
11692,11692,low,casual,bottom,shorts,outdoor,white,1,0,0,3,0,1,0,0
11693,11693,low,casual,outerwear,sheepskin_coat,street,khaki,3,0,1,4,1,0,0,1
11694,11694,low,official,bottom,shorts,sport,khaki,1,0,0,1,0,0,0,1
11695,11695,low,outdoor,outerwear,fur_coat,party,red,3,0,1,3,0,0,1,0
11696,11696,medium,party,bottom,sweatpants,sport,khaki,3,0,0,3,0,0,0,0
11697,11697,medium,sport,top,zip_hoodie,outdoor,navy,3,0,0,2,1,0,0,0
11698,11698,low,outdoor,bottom,jeans,casual,brown,2,0,0,4,0,0,0,0
11699,11699,low,street,outerwear,bomber,party,khaki,2,0,1,3,1,0,1,1
11700,11700,medium,casual,bottom,joggers,casual,blue,2,0,0,2,1,0,0,1
11701,11701,medium,sport,top,cardigan,casual,grey,1,0,0,1,0,0,1,1
11702,11702,low,sport,bottom,shorts,outdoor,multicolor,1,0,0,1,0,0,1,1
11703,11703,high,casual,outerwear,bomber,street,khaki,2,0,0,3,0,0,1,1
11704,11704,medium,sport,top,hoodie,casual,grey,2,0,0,2,1,0,0,0
11705,11705,low,casual,top,blazer,official,black,2,0,0,1,1,0,1,0
11706,11706,medium,sport,bottom,joggers,casual,pink,2,0,0,2,0,0,1,1
11707,11707,low,street,top,shirt,official,khaki,1,0,0,3,0,0,0,0
11708,11708,medium,street,top,hoodie,sport,red,3,0,0,2,0,0,1,1
11709,11709,high,sport,outerwear,jeans_jacket,street,green,2,0,0,3,0,0,0,1
11710,11710,high,party,outerwear,puffer,street,blue,3,0,1,2,0,0,0,1
11711,11711,medium,sport,bottom,trousers,official,grey,1,0,0,2,0,0,0,0
11712,11712,low,street,bottom,trousers,official,khaki,1,0,0,4,0,1,0,0
11713,11713,low,outdoor,outerwear,puffer,street,white,4,1,1,3,0,0,1,1
11714,11714,low,casual,top,hoodie,outdoor,black,3,0,0,2,1,0,0,0
11715,11715,high,street,bottom,shorts,sport,white,1,0,0,2,0,0,0,1
11716,11716,low,official,outerwear,windbreaker,outdoor,black,2,1,1,2,0,0,1,1
11717,11717,low,official,bottom,jeans,party,green,2,0,0,3,1,0,0,0
11718,11718,low,sport,bottom,shorts,casual,brown,1,0,0,2,0,0,1,1
11719,11719,medium,sport,bottom,sweatpants,sport,green,3,0,0,4,0,1,1,1
11720,11720,high,outdoor,bottom,skirt,official,navy,2,0,0,1,1,0,0,0
11721,11721,medium,outdoor,bottom,shorts,casual,grey,1,0,0,4,0,0,1,0
11722,11722,low,official,top,bodysuit,party,brown,1,0,0,1,0,0,0,1
11723,11723,low,street,bottom,jeans,party,black,2,0,0,1,0,0,1,1
11724,11724,low,official,outerwear,fur_coat,official,white,3,0,1,2,0,0,0,1
11725,11725,high,party,top,zip_hoodie,sport,green,3,0,0,2,0,0,1,0
11726,11726,medium,official,bottom,shorts,street,multicolor,1,0,0,3,1,0,1,0
11727,11727,low,outdoor,bottom,jeans,street,multicolor,2,0,0,1,0,0,0,1
11728,11728,high,party,top,zip_hoodie,outdoor,navy,3,0,0,2,1,0,1,0
11729,11729,high,official,outerwear,fur_coat,party,black,4,0,1,1,0,0,0,0
11730,11730,high,party,outerwear,trench,official,brown,2,1,0,4,1,0,1,0
11731,11731,high,sport,top,turtleneck,official,navy,2,0,0,3,0,0,0,0
11732,11732,high,sport,bottom,joggers,casual,grey,2,0,0,1,0,0,1,1
11733,11733,high,official,outerwear,sheepskin_coat,street,red,4,0,1,4,0,0,1,0
11734,11734,low,casual,bottom,shorts,outdoor,multicolor,1,0,0,1,0,0,1,0
11735,11735,low,official,bottom,shorts,sport,brown,1,0,0,4,1,0,1,0
11736,11736,medium,official,bottom,jeans,street,khaki,2,0,0,3,0,1,1,0
11737,11737,medium,casual,bottom,jeans,street,blue,2,0,0,2,1,0,1,1
11738,11738,high,casual,bottom,jeans,party,beige,2,0,0,3,0,1,0,0
11739,11739,medium,party,top,dress,casual,black,2,0,0,4,0,0,0,0
11740,11740,medium,party,outerwear,jeans_jacket,casual,khaki,2,0,1,2,0,0,0,1
11741,11741,high,official,top,zip_hoodie,outdoor,multicolor,2,0,0,1,0,0,0,0
11742,11742,low,sport,top,jumpsuit,casual,yellow,2,0,0,2,0,0,0,1
11743,11743,low,official,bottom,joggers,casual,grey,2,0,0,3,0,0,1,1
11744,11744,low,sport,bottom,joggers,sport,orange,2,0,0,2,1,0,0,1
11745,11745,low,official,bottom,skirt,party,black,1,0,0,4,0,0,0,0
11746,11746,low,casual,bottom,trousers,party,green,2,0,0,1,0,0,0,0
11747,11747,high,official,bottom,trousers,party,brown,2,0,0,4,1,0,0,0
11748,11748,medium,street,bottom,trousers,official,navy,1,0,0,4,1,0,1,0
11749,11749,low,outdoor,top,dress,official,brown,1,0,0,1,0,0,0,1
11750,11750,low,official,top,jumpsuit,casual,grey,1,0,0,4,0,0,0,0
11751,11751,high,outdoor,bottom,skirt,casual,blue,1,0,0,3,0,1,0,0
11752,11752,medium,official,top,jumpsuit,street,pink,2,0,0,1,0,0,1,0
11753,11753,low,party,bottom,sweatpants,outdoor,black,2,0,0,4,0,0,0,0
11754,11754,high,party,top,hoodie,street,beige,3,0,0,3,0,0,1,1
11755,11755,medium,sport,top,cardigan,official,khaki,1,0,0,1,0,0,0,0
11756,11756,low,sport,bottom,sweatpants,outdoor,brown,2,0,0,1,1,0,1,0
11757,11757,high,casual,bottom,shorts,street,khaki,1,0,0,3,0,0,1,0
11758,11758,medium,party,outerwear,sheepskin_coat,street,brown,4,0,1,3,0,0,0,1
11759,11759,medium,outdoor,bottom,jeans,party,navy,2,0,0,4,0,1,0,0
11760,11760,high,outdoor,top,hoodie,casual,red,3,0,0,2,0,0,0,0
11761,11761,high,casual,outerwear,windbreaker,sport,grey,2,1,1,1,0,0,1,1
11762,11762,medium,street,bottom,skirt,official,brown,2,0,0,3,0,0,0,1
11763,11763,medium,casual,bottom,shorts,outdoor,khaki,1,0,0,4,0,1,0,0
11764,11764,low,casual,top,hoodie,sport,navy,3,0,0,1,1,0,0,0
11765,11765,medium,street,top,turtleneck,casual,brown,2,0,0,1,0,0,0,1
11766,11766,medium,street,bottom,trousers,casual,white,1,0,0,2,0,0,0,1
11767,11767,low,party,outerwear,fur_coat,party,pink,4,0,1,3,0,0,0,1
11768,11768,high,official,bottom,joggers,casual,orange,2,0,0,1,0,0,0,1
11769,11769,high,official,bottom,shorts,outdoor,orange,1,0,0,3,0,1,1,0
11770,11770,high,party,top,shirt,party,black,1,0,0,4,0,0,1,0
11771,11771,low,party,top,cardigan,official,navy,1,0,0,3,0,1,1,0
11772,11772,medium,official,outerwear,coat,casual,pink,4,0,0,2,1,0,0,0
11773,11773,medium,street,top,tank_top,sport,navy,1,0,0,3,0,1,0,0
11774,11774,high,sport,outerwear,jeans_jacket,casual,grey,2,0,0,2,0,0,1,1
11775,11775,high,sport,top,hoodie,sport,red,3,0,0,2,0,0,1,1
11776,11776,low,party,top,blazer,official,khaki,1,0,0,4,0,1,0,0
11777,11777,medium,outdoor,top,hoodie,street,white,3,0,0,2,0,0,0,1
11778,11778,high,sport,top,longsleeve,sport,blue,1,0,0,1,0,0,1,1
11779,11779,high,street,outerwear,fur_coat,party,black,4,0,1,1,0,0,0,0
11780,11780,low,sport,top,zip_hoodie,outdoor,beige,2,0,0,2,0,0,1,0
11781,11781,high,street,top,tshirt,sport,grey,1,0,0,2,1,0,0,0
11782,11782,high,party,bottom,joggers,casual,grey,2,0,0,1,0,0,0,1
11783,11783,low,official,top,dress,casual,khaki,1,0,0,1,0,0,0,1
11784,11784,high,sport,top,zip_hoodie,street,brown,2,0,0,3,0,0,1,1
11785,11785,medium,outdoor,outerwear,puffer,street,green,4,0,1,4,0,0,0,1
11786,11786,medium,party,bottom,joggers,casual,khaki,2,0,0,1,1,0,0,0
11787,11787,low,street,top,turtleneck,official,black,2,0,0,3,0,1,0,0
11788,11788,medium,party,bottom,jeans,party,khaki,2,0,0,3,0,1,1,1
11789,11789,high,street,bottom,sweatpants,street,yellow,3,0,0,2,0,0,1,1
11790,11790,low,official,outerwear,jeans_jacket,casual,red,2,0,0,2,0,0,1,1
11791,11791,medium,outdoor,top,turtleneck,official,white,2,0,0,3,0,0,1,0
11792,11792,high,street,bottom,trousers,official,khaki,2,0,0,3,0,1,1,0
11793,11793,high,outdoor,top,zip_hoodie,outdoor,purple,2,0,0,1,0,0,1,1
11794,11794,medium,outdoor,bottom,joggers,casual,red,2,0,0,1,0,0,0,0
11795,11795,high,outdoor,outerwear,windbreaker,outdoor,orange,1,1,1,2,0,0,0,1
11796,11796,low,official,bottom,skirt,casual,grey,2,0,0,2,0,0,1,1
11797,11797,low,official,bottom,sweatpants,outdoor,brown,3,0,0,3,0,0,0,1
11798,11798,high,street,top,turtleneck,official,yellow,2,0,0,3,0,1,1,0
11799,11799,high,casual,top,turtleneck,casual,black,2,0,0,2,1,0,1,1
11800,11800,low,party,bottom,trousers,official,navy,1,0,0,4,0,1,0,0
11801,11801,low,street,outerwear,puffer,outdoor,grey,3,0,1,3,0,0,1,1
11802,11802,high,party,bottom,trousers,party,orange,1,0,0,1,0,0,0,1
11803,11803,medium,sport,outerwear,sheepskin_coat,street,grey,4,0,1,4,0,0,0,1
11804,11804,medium,official,bottom,jeans,party,red,2,0,0,3,1,0,1,0
11805,11805,high,official,top,blazer,party,white,1,0,0,4,0,0,0,0
11806,11806,high,casual,outerwear,puffer,street,green,4,0,0,4,0,1,1,1
11807,11807,medium,casual,bottom,skirt,casual,khaki,2,0,0,2,1,0,1,1
11808,11808,low,party,outerwear,puffer,street,multicolor,3,0,1,4,0,1,1,1
11809,11809,low,casual,outerwear,puffer,outdoor,white,4,0,1,1,0,0,0,0
11810,11810,high,casual,bottom,shorts,casual,khaki,1,0,0,1,0,0,1,1
11811,11811,medium,official,outerwear,bomber,street,green,2,1,1,2,0,0,1,0
11812,11812,low,outdoor,top,dress,casual,navy,1,0,0,2,0,0,0,1
11813,11813,low,outdoor,top,zip_hoodie,outdoor,orange,3,0,0,4,0,0,0,1
11814,11814,high,outdoor,bottom,trousers,official,grey,1,0,0,2,0,0,0,0
11815,11815,medium,casual,outerwear,coat,official,grey,4,1,1,2,0,0,0,0
11816,11816,low,street,top,hoodie,sport,navy,3,0,0,3,0,0,0,1
11817,11817,high,sport,bottom,skirt,casual,pink,1,0,0,2,0,0,0,1
11818,11818,high,party,top,turtleneck,official,khaki,2,0,0,4,0,0,0,0
11819,11819,medium,sport,top,bodysuit,party,khaki,1,0,0,1,1,0,0,0
11820,11820,medium,party,top,jumpsuit,street,pink,1,0,0,1,1,0,0,1
11821,11821,medium,party,bottom,trousers,casual,grey,2,0,0,3,0,0,0,1
11822,11822,low,outdoor,top,bodysuit,party,yellow,1,0,0,1,0,0,0,0
11823,11823,high,party,top,turtleneck,official,brown,2,0,0,4,0,0,0,0
11824,11824,low,outdoor,top,turtleneck,official,black,2,0,0,1,1,0,0,0
11825,11825,medium,sport,outerwear,fur_coat,official,brown,4,0,1,1,1,0,0,0
11826,11826,low,official,bottom,sweatpants,sport,orange,3,0,0,4,1,0,1,0
11827,11827,medium,party,bottom,joggers,sport,orange,2,0,0,4,0,1,0,0
11828,11828,low,official,outerwear,puffer,casual,blue,4,0,1,1,0,0,1,0
11829,11829,high,street,outerwear,fur_coat,official,khaki,4,0,1,3,0,0,1,1
11830,11830,low,casual,outerwear,puffer,outdoor,khaki,3,0,1,1,0,0,0,0
11831,11831,medium,official,bottom,skirt,official,white,2,0,0,1,0,0,0,1
11832,11832,low,casual,outerwear,biker_jacket,casual,blue,2,0,1,4,1,0,0,0
11833,11833,high,official,bottom,skirt,party,orange,1,0,0,3,0,0,1,0
11834,11834,medium,casual,top,hoodie,outdoor,grey,3,0,0,3,1,0,1,0
11835,11835,medium,sport,top,cardigan,casual,yellow,2,0,0,2,0,0,0,1
11836,11836,medium,sport,top,tshirt,street,pink,1,0,0,4,0,1,1,0
11837,11837,medium,party,outerwear,puffer,casual,beige,3,0,0,1,1,0,0,0
11838,11838,low,casual,outerwear,biker_jacket,street,grey,2,0,1,2,0,0,0,1
11839,11839,low,official,top,cardigan,official,purple,1,0,0,1,0,0,1,1
11840,11840,low,official,bottom,skirt,party,khaki,2,0,0,2,0,0,0,1
11841,11841,high,sport,bottom,sweatpants,sport,pink,2,0,0,4,0,0,0,0
11842,11842,high,sport,outerwear,windbreaker,street,orange,2,1,1,4,0,1,1,0
11843,11843,low,street,outerwear,trench,official,black,2,0,0,4,0,0,0,0
11844,11844,high,outdoor,outerwear,jeans_jacket,street,orange,2,0,0,2,1,0,1,1
11845,11845,high,sport,outerwear,fur_coat,official,blue,4,0,1,2,0,0,1,0
11846,11846,high,street,outerwear,trench,casual,grey,1,1,1,2,0,0,0,1
11847,11847,medium,party,top,turtleneck,casual,khaki,2,0,0,3,0,0,0,1
11848,11848,high,street,outerwear,puffer,street,black,3,1,1,4,0,0,0,1
11849,11849,medium,official,top,shirt,official,navy,1,0,0,1,0,0,1,1
11850,11850,medium,casual,bottom,jeans,street,white,2,0,0,3,0,0,0,1
11851,11851,medium,official,top,cardigan,official,white,2,0,0,3,0,1,1,1
11852,11852,low,official,bottom,shorts,street,yellow,1,0,0,2,0,0,0,0
11853,11853,low,party,bottom,joggers,casual,orange,2,0,0,4,1,0,1,0
11854,11854,medium,party,outerwear,sheepskin_coat,casual,white,4,0,0,2,1,0,0,0
11855,11855,medium,official,bottom,skirt,official,pink,1,0,0,1,1,0,1,1
11856,11856,low,party,outerwear,puffer,outdoor,white,3,0,1,2,0,0,0,0
11857,11857,low,official,outerwear,bomber,casual,beige,3,0,0,2,0,0,0,1
11858,11858,medium,party,top,zip_hoodie,outdoor,yellow,2,0,0,4,0,0,0,0
11859,11859,high,casual,bottom,joggers,sport,white,2,0,0,3,0,0,1,1
11860,11860,low,official,bottom,sweatpants,sport,orange,2,0,0,4,0,0,0,0
11861,11861,low,casual,top,tshirt,party,orange,1,0,0,1,0,0,1,1
11862,11862,low,official,top,turtleneck,casual,navy,2,0,0,3,1,0,1,1
11863,11863,medium,official,outerwear,sheepskin_coat,street,yellow,4,0,0,3,0,0,1,0
11864,11864,medium,casual,outerwear,windbreaker,outdoor,green,2,1,1,3,0,0,0,1
11865,11865,low,sport,top,turtleneck,casual,brown,2,0,0,2,1,0,0,0
11866,11866,medium,outdoor,top,hoodie,sport,beige,2,0,0,3,0,1,1,1
11867,11867,high,party,top,dress,party,white,1,0,0,1,0,0,1,1
11868,11868,medium,sport,top,hoodie,outdoor,white,2,0,0,1,0,0,0,0
11869,11869,high,outdoor,top,tshirt,casual,purple,1,0,0,3,0,0,1,0
11870,11870,medium,street,outerwear,fur_coat,official,brown,4,0,1,2,1,0,1,0
11871,11871,low,official,bottom,sweatpants,sport,navy,3,0,0,2,1,0,1,0
11872,11872,high,outdoor,bottom,shorts,casual,khaki,1,0,0,2,0,0,1,0
11873,11873,medium,street,outerwear,jacket,outdoor,grey,2,0,0,4,1,0,0,0
11874,11874,high,official,top,dress,official,khaki,1,0,0,4,0,0,1,0
11875,11875,high,casual,top,longsleeve,street,grey,1,0,0,2,0,0,0,1
11876,11876,medium,outdoor,top,tank_top,party,white,1,0,0,4,0,0,1,0
11877,11877,high,street,top,blazer,party,white,2,0,0,4,0,0,0,0
11878,11878,low,outdoor,outerwear,jeans_jacket,casual,white,2,0,0,2,0,0,0,0
11879,11879,medium,sport,outerwear,jeans_jacket,casual,brown,2,0,0,1,1,0,0,0
11880,11880,medium,party,bottom,jeans,street,white,2,0,0,4,0,0,0,0
11881,11881,medium,casual,outerwear,windbreaker,street,beige,1,1,1,4,1,0,1,1
11882,11882,low,official,bottom,skirt,party,blue,1,0,0,3,1,0,0,0
11883,11883,low,outdoor,top,shirt,party,green,1,0,0,2,1,0,0,0
11884,11884,high,street,bottom,sweatpants,sport,black,3,0,0,4,0,0,0,1
11885,11885,low,street,bottom,sweatpants,street,beige,2,0,0,4,1,0,1,0
11886,11886,medium,party,top,jumpsuit,street,brown,2,0,0,4,0,0,1,0
11887,11887,high,outdoor,bottom,skirt,official,brown,2,0,0,1,0,0,1,1
11888,11888,high,sport,outerwear,trench,official,brown,2,0,1,1,0,0,0,0
11889,11889,high,outdoor,top,turtleneck,casual,blue,2,0,0,1,0,0,1,0
11890,11890,low,sport,bottom,sweatpants,outdoor,purple,2,0,0,2,1,0,0,0
11891,11891,high,street,bottom,joggers,casual,brown,2,0,0,1,1,0,0,1
11892,11892,high,sport,bottom,trousers,casual,purple,2,0,0,4,1,0,0,0
11893,11893,high,sport,bottom,shorts,sport,multicolor,1,0,0,2,0,0,0,1
11894,11894,medium,official,top,longsleeve,street,navy,2,0,0,3,0,0,0,1
11895,11895,low,street,bottom,skirt,party,beige,1,0,0,1,0,0,0,1
11896,11896,medium,street,outerwear,fur_coat,party,orange,4,0,1,4,1,0,0,1
11897,11897,medium,casual,bottom,skirt,official,black,1,0,0,2,0,0,0,1
11898,11898,low,official,top,longsleeve,street,yellow,2,0,0,2,1,0,1,0
11899,11899,high,street,outerwear,fur_coat,official,black,3,0,1,1,0,0,1,0
11900,11900,high,party,bottom,sweatpants,street,black,2,0,0,1,1,0,0,1
11901,11901,medium,party,bottom,skirt,party,yellow,1,0,0,1,0,0,0,1
11902,11902,low,sport,bottom,joggers,sport,yellow,2,0,0,3,0,1,0,1
11903,11903,medium,official,top,jumpsuit,casual,navy,2,0,0,1,0,0,1,1
11904,11904,medium,street,top,cardigan,casual,blue,1,0,0,4,0,0,1,0
11905,11905,medium,street,top,cardigan,official,blue,1,0,0,2,0,0,1,1
11906,11906,high,casual,top,bodysuit,party,brown,1,0,0,3,1,0,1,0
11907,11907,high,street,outerwear,sheepskin_coat,street,white,4,0,0,4,0,1,0,1
